,,PEN AMERICA'S INDEX OF SCHOOL BOOK BANS,,,,,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Hopkins, Ellen",Crank (Crank Series),,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Telgemeier, Raina",Drama: A Graphic Novel,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Rowell, Rainbow",Eleanor & Park,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Foer, Jonathan Safran",Extremely Loud & Incredibly Close,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Harris, Robie H.","It's Perfectly Normal: Changing Bodies, Growing Up, Sex, and Sexual Health",,"Emberley, Michael",
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Myracle, Lauren","l8r, g8r",,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Albertalli, Becky",Leah on the Offbeat (Simonverse Series),,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Green, John",Looking for Alaska,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Pérez, Ashley Hope",Out of Darkness,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"McCormick, Patricia",Sold,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Anderson, Laurie Halse",Speak,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Slater, Dashka",The 57 Bus: A True Story of Two Teenagers and the Crime That Changed Their Lives,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Morrison, Toni",The Bluest Eye,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Atwood, Margaret",The Handmaid's Tale,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Hosseini, Khaled",The Kite Runner,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Chbosky, Stephen",The Perks of Being a Wallflower,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Wang, Jen",The Prince and the Dressmaker,,,
Idaho,Nampa School District,Administrator,May 2022,Banned in Libraries and Classrooms,"Asher, Jay",Thirteen Reasons Why,,,
Idaho,West Ada School District,Formal Challenge,February 2022,Banned in Libraries and Classrooms,"Kobabe, Maia",Gender Queer: A Memoir,,,
Idaho,West Ada School District,Formal Challenge,February 2022,Banned in Libraries and Classrooms,"Dawson, Juno",This Book Is Gay,,,
Illinois,Community High School District 117,Administrator,December 2021,Banned Pending Investigation,"Kobabe, Maia",Gender Queer: A Memoir,,,
Illinois,Harlem School District 122,Formal Challenge,March 2022,Banned in Libraries and Classrooms,"Kobabe, Maia",Gender Queer: A Memoir,,,
Illinois,Lake Forest Schools,Administrator,December 2021,Banned in Libraries,"Kobabe, Maia",Gender Queer: A Memoir,,,
Illinois,Lake Forest Schools,Formal Challenge,December 2021,Banned in Libraries,"Vaughan, Brian K.","Saga, Volume 1 (Saga Series)",,"Staples, Fiona",
Illinois,ROWVA CUSD 208,Administrator,November 2021,Banned in Classrooms,"Thomas, Angie",The Hate U Give,,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries and Classrooms,"Lukoff, Kyle",Call Me Max (Max and Friends Series),,"Lozano, Luciano",
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries,"Hopkins, Ellen",Crank (Crank Series),,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries,"Pardes, Bronwen","Doing It Right: Making Smart, Safe, and Satisfying Choices About Sex",,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned Pending Investigation,"Walton, Jessica",Introducing Teddy,,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries and Classrooms,"Harris, Robie H.","It's Perfectly Normal: Changing Bodies, Growing Up, Sex, and Sexual Health",,"Emberley, Michael",
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries,"Myracle, Lauren","l8r, g8r",,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned Pending Investigation,"Finch, Michelle",Phoenix Goes to School: A Story to Support Transgender and Gender Diverse Children,"Finch, Phoenix","Davey, Sharon",
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned Pending Investigation,"Newman, Leslea",Sparkle Boy,,,
Indiana,Carmel Clay Schools,Administrator,July 2021,Banned in Libraries,"Myracle, Lauren",The Infinite Moment of Us,,,
Indiana,Hamilton Southeastern Schools,Administrator,July 2021,Banned in Libraries and Classrooms,"Pérez, Ashley Hope",Out of Darkness,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Reynolds, Jason",All American Boys,"Kiely, Brendan",,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Medina, Meg",Burn Baby Burn,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Levithan, David",Every Day (Every Day Series),,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"King, A. S.",Everybody Sees the Ants,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Benway, Robin",Far from the Tree,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Pérez, Ashley Hope",Out of Darkness,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Myracle, Lauren",The Infinite Moment of Us,,,
Indiana,Middlebury Community Schools,Administrator,December 2021,Banned in Libraries,"Rhodes-Courter, Ashley",Three Little Words: A Memoir,,,
Iowa,Ankeny Community School District,Formal Challenge,November 2021,Banned in Libraries and Classrooms,"Kobabe, Maia",Gender Queer: A Memoir,,,
Iowa,Ankeny Community School District,Formal Challenge,November 2021,Banned in Libraries,"Andrews, Jesse",Me and Earl and the Dying Girl,,,
Iowa,Ankeny Community School District,Formal Challenge,November 2021,Banned in Libraries,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Iowa,Keokuk Community School District,Formal Challenge,April 2022,Banned in Libraries and Classrooms,"Haskins, James",The Scottsboro Boys,,,
Iowa,Ottumwa Community School District,Administrator,April 2022,Banned Pending Investigation,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Iowa,Waukee Community School District,Administrator,October 2021,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
Iowa,Waukee Community School District,Administrator,October 2021,Banned in Libraries,"Kobabe, Maia",Gender Queer: A Memoir,,,
Iowa,Waukee Community School District,Administrator,October 2021,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
Kansas,Derby Public Schools,Formal Challenge,November 2021,Banned in Libraries and Classrooms,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"McNeil, Gretchen",#MurderTrending (MurderTrending Series),,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Oshiro, Mark",Anger Is a Gift: A Novel,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Brown, Echo",Black Girl Unlimited: The Remarkable Story of a Teenage Wizard,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Draper, Sharon M.",Blended,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Hopkins, Ellen",Crank (Crank Series),,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Wilson, August",Fences,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Bechdel, Alison",Fun Home: A Family Tragicomic,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Kobabe, Maia",Gender Queer: A Memoir,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Laymon, Kiese",Heavy: An American Memoir,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Gephart, Donna",Lily and Dunkin,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Scott, Elizabeth",Living Dead Girl,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Jackson, Tiffany D.",Monday's Not Coming,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Pérez, Ashley Hope",Out of Darkness,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Roleff, Tamara L.",Satanism (At Issue),,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Slater, Dashka",The 57 Bus: A True Story of Two Teenagers and the Crime That Changed Their Lives,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Morrison, Toni",The Bluest Eye,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Durrow, Heidi W.",The Girl Who Fell from the Sky,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Atwood, Margaret",The Handmaid's Tale,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Atwood, Margaret",The Handmaid's Tale: The Graphic Novel,,"Nault, Renee",
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Thomas, Angie",The Hate U Give,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Chbosky, Stephen",The Perks of Being a Wallflower,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Atwood, Margaret",The Testaments,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Bartoletti, Susan Campbell",They Called Themselves The K.K.K.: The Birth of an American Terrorist Group,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Dawson, Juno",This Book Is Gay,,,
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Tamaki, Mariko",This One Summer,,"Tamaki, Jillian",
Kansas,Goddard Public Schools,Administrator,November 2021,Banned Pending Investigation,"Bertie, Alex",Trans Mission: My Quest to a Beard,,,
Maine,Regional School Unit No. 56,Formal Challenge,June 2022,Banned in Libraries and Classrooms,"Kobabe, Maia",Gender Queer: A Memoir,,,
Maryland,Wicomico County Public Schools,Administrator,February 2022,Banned in Libraries and Classrooms,"Johnson, George M.",All Boys Aren't Blue,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Rapp, Adam",33 Snowfish,,"Ering, Timothy Basil",
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Morrison, Toni",Beloved,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Thompson, Craig",Blankets,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Koertge, Ron",Boy Girl Boy,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Clare, Cassandra",City of Heavenly Fire (The Mortal Instruments Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Hopkins, Ellen",Crank (Crank Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Foer, Jonathan Safran",Extremely Loud & Incredibly Close,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"McMann, Lisa",Fade (Wake Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Hopkins, Ellen",Fallout (Crank Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Sparks, Beatrice",Go Ask Alice,Anonymous,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Cashore, Kristin",Graceling (Graceling Realm Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Hopkins, Ellen",Identical,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Hopkins, Ellen",Impulse (Impulse Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Myracle, Lauren","l8r, g8r",,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Scott, Elizabeth",Living Dead Girl,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Green, John",Looking for Alaska,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Picoult, Jodi",Nineteen Minutes,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Rennison, Louise","On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson #2)",,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Myracle, Lauren",Shine,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Vonnegut Jr., Kurt",Slaughterhouse-Five,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"McCormick, Patricia",Sold,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Anderson, Laurie Halse",Speak,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Stein, Garth",The Art of Racing in the Rain,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Lund, Cameron",The Best Laid Plans,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Morrison, Toni",The Bluest Eye,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Walls, Jeannette",The Glass Castle,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Atwood, Margaret",The Handmaid's Tale,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Cisneros, Sandra",The House on Mango Street,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Hosseini, Khaled",The Kite Runner,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Levithan, David",The Realm of Possibility,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Asher, Jay",Thirteen Reasons Why,,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Mead, Richelle",Vampire Academy (Vampire Academy Series),,,
Michigan,Gladwin Community Schools,Administrator,May 2022,Banned Pending Investigation,"Gruen, Sara",Water for Elephants,,,
Michigan,Hudsonville Public Schools,Formal Challenge,January 2022,Banned in Classrooms,"Adichie, Chimamanda Ngozi",Half of a Yellow Sun,,,
Michigan,Novi Community School District,Formal Challenge,January 2022,Banned in Libraries,"Evison, Jonathan",Lawn Boy,,,
Michigan,Rochester Community Schools District,Administrator,April 2022,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
Michigan,Rochester Community Schools District,Administrator,April 2022,Banned Pending Investigation,"Curato, Mike",Flamer,,,
Michigan,Rochester Community Schools District,Administrator,April 2022,Banned Pending Investigation,"Bechdel, Alison",Fun Home: A Family Tragicomic,,,
Michigan,Rochester Community Schools District,Administrator,April 2022,Banned Pending Investigation,"Atwood, Margaret",The Handmaid's Tale,,,
Michigan,Rochester Community Schools District,Administrator,April 2022,Banned Pending Investigation,"Andrews, Jesse",The Haters,,,
Minnesota,Wayzata Public Schools,Administrator,January 2022,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Reynolds, Jason",All American Boys,"Kiely, Brendan",,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Yang, Gene Luen",American Born Chinese,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Morrison, Toni",Beloved,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Stone, Nic",Dear Martin,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Moore, Wes",Discovering Wes Moore,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Rowell, Rainbow",Eleanor & Park,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Sánchez, Erika L.",I Am Not Your Perfect Mexican Daughter,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Jackson, Tiffany D.",Let Me Hear a Rhyme,"Sharif, Malik ""Malik-16""",,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Ahmed, Samira","Love, Hate & Other Filters",,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Jackson, Tiffany D.",Monday's Not Coming,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Pérez, Ashley Hope",Out of Darkness,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Watson, Renée",Piecing Me Together,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Prager, Sarah","Queer, There and Everywhere: 23 People Who Changed the World",,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Anderson, Laurie Halse",Speak,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Alexie, Sherman",The Absolutely True Diary of a Part-Time Indian,,"Forney, Ellen",
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Braden, Ann",The Benefits of Being an Octopus,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Joseph, Frederick",The Black Friend: On Being a Better White Person,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Morrison, Toni",The Bluest Eye,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Thomas, Angie",The Hate U Give,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Hosseini, Khaled",The Kite Runner,,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Mikaelsen, Ben",Touching Spirit Bear (Spirit Bear Series),,,
Mississippi,Madison County Schools,Administrator,April 2022,Banned in Libraries,"Westerfeld, Scott",Uglies (Uglies Series),,,
Missouri,Fox C-6 School District,Formal Challenge,May 2022,Banned in Libraries,"Martin, Ann M.",Boy-Crazy Stacey (The Baby-Sitters Club Series),,,
Missouri,Fox C-6 School District,Formal Challenge,May 2022,Banned in Libraries,"Celano, Marianne",Something Happened in Our Town,"Moses, Donald",,
Missouri,Francis Howell School District,Formal Challenge,October 2021,Banned in Libraries and Classrooms,"Myracle, Lauren","l8r, g8r",,,
Missouri,Lindbergh Schools,Formal Challenge,October 2021,Banned in Libraries,"Dawson, Juno",This Book Is Gay,,,
Missouri,Monett R-1 School District,Administrator,December 2021,Banned in Classrooms,"Stone, Nic",Dear Martin,,,
Missouri,Nixa Public Schools,Formal Challenge,May 2022,Banned in Libraries and Classrooms,"Johnson, George M.",All Boys Aren't Blue,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Brown, Echo",Black Girl Unlimited: The Remarkable Story of a Teenage Wizard,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Thompson, Craig",Blankets,,,
Missouri,Nixa Public Schools,Formal Challenge,May 2022,Banned in Libraries and Classrooms,"Bechdel, Alison",Fun Home: A Family Tragicomic,,,
Missouri,Nixa Public Schools,Formal Challenge,May 2022,Banned in Libraries,"Gyasi, Yaa",Homegoing,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Green, John",Looking for Alaska,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Morrison, Toni",The Bluest Eye,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Walls, Jeannette",The Glass Castle,,,
Missouri,Nixa Public Schools,Formal Challenge,February 2022,Banned in Libraries,"Chbosky, Stephen",The Perks of Being a Wallflower,,,
Missouri,North Kansas City Schools,Formal Challenge,October 2021,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
Missouri,North Kansas City Schools,Formal Challenge,October 2021,Banned Pending Investigation,"Bechdel, Alison",Fun Home: A Family Tragicomic,,,
Missouri,Rockwood School District,Formal Challenge,October 2021,Banned Pending Investigation,"McGinnis, Mindy",Heroine,,,
Missouri,Rockwood School District,Formal Challenge,March 2022,Banned Pending Investigation,"Scott, Elizabeth",Living Dead Girl,,,
Missouri,Rockwood School District,Formal Challenge,October 2021,Banned Pending Investigation,"Johnson, Cathy G.",The Breakaways,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Bechdel, Alison",Fun Home: A Family Tragicomic,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Quintero, Isabel","Gabi, a Girl in Pieces",,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Laymon, Kiese",Heavy: An American Memoir,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Jewell, Lisa",Invisible Girl: A Novel,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
Missouri,Wentzville School District,Formal Challenge,October 2021,Banned Pending Investigation,"Ansari, Aziz",Modern Romance: An Investigation,"Klinenberg, Eric",,
Missouri,Wentzville School District,Formal Challenge,January 2022,Banned in Libraries and Classrooms,"Morrison, Toni",The Bluest Eye,,,
New Jersey,Lower Township Elementary School District,Formal Challenge,February 2022,Banned Pending Investigation,"Volponi, Paul",Black and White,,,
New Jersey,Sparta Township Public Schools,Administrator,September 2021,Banned in Classrooms,"Rhodes, Jewell Parker",Ghost Boys,,,
New Jersey,Westfield Public Schools,Formal Challenge,September 2021,Banned in Libraries,"Madison, Megan",Our Skin: A First Conversation About Race,"Ralli, Jessica","Roxas, Isabel",
New York,Connetquot Central School District,Formal Challenge,April 2022,Banned Pending Investigation,"Kobabe, Maia",Gender Queer: A Memoir,,,
New York,Marlboro Central School District,Administrator,February 2022,Banned in Libraries and Classrooms,"Stone, Nic",Dear Martin,,,
New York,Marlboro Central School District,Administrator,February 2022,Banned in Libraries and Classrooms,"Acevedo, Elizabeth",The Poet X,,,
New York,Wappingers Central School District,Formal Challenge,March 2022,Banned in Libraries and Classrooms,"Kobabe, Maia",Gender Queer: A Memoir,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Johnson, George M.",All Boys Aren't Blue,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Kuklin, Susan",Beyond Magenta: Transgender Teens Speak Out,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Kobabe, Maia",Gender Queer: A Memoir,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Rosen, L. C.",Jack of Hearts (and other parts),,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Green, John",Looking for Alaska,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Pérez, Ashley Hope",Out of Darkness,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Morrison, Toni",The Bluest Eye,,,
New York,Yorktown Central School District,Formal Challenge,January 2022,Banned Pending Investigation,"Thomas, Angie",The Hate U Give,,,
North Carolina,Haywood County Schools,Administrator,January 2022,Banned in Classrooms,"Stone, Nic",Dear Martin,,,
North Carolina,Iredell-Statesville School District,Administrator,February 2022,Banned in Libraries,"Katcher, Brian",Almost Perfect,,,
North Carolina,Iredell-Statesville School District,Administrator,February 2022,Banned in Libraries,"Levithan, David",Another Day (Every Day Series),,,
North Carolina,Moore County Schools,Administrator,April 2022,Banned in Libraries and Classrooms,"Frank, ER",Life is Funny,,,
North Carolina,Moore County Schools,Administrator,April 2022,Banned in Libraries and Classrooms,"Perez, Ashley Hope",Out of Darkness,,,
North Carolina,Pitt County Schools,Formal Challenge,November 2021,Banned in Classrooms,"Reynolds, Jason",All American Boys,"Kiely, Brendan",,
North Carolina,Pitt County Schools,Administrator,November 2021,Banned in Classrooms,"Draper, Sharon M.",Darkness Before Dawn,,,
North Carolina,Pitt County Schools,Administrator,November 2021,Banned in Classrooms,"Draper, Sharon M.",Forged By Fire,,,
North Carolina,Pitt County Schools,Administrator,November 2021,Banned in Classrooms,"Wiesel, Elie",Night,,,"Wiesel, Marion"
North Carolina,Pitt County Schools,Administrator,November 2021,Banned in Classrooms,"Lee, Harper",To Kill a Mockingbird,,,
North Carolina,Wilkes County School District,Administrator,June 2022,Banned in Classrooms,"Warga, Jasmine",The Shape of Thunder,,,
North Carolina,Wilkes County School District,Administrator,June 2022,Banned in Classrooms,"Sloan, Holly Goldberg",To Night Owl from Dogfish,"Wolitzer, Meg",,
North Carolina,Wilkes County School District,Administrator,April 2022,Banned in Classrooms,"Johnson, Varian",The Parker Inheritance,,,
North Carolina,Wilkes County School District,Administrator,May 2022,Banned in Classrooms,"Faruqi, Saadia",A Place at the Table,"Shovan, Laura",,
North Carolina,Wilkes County School District,Administrator,May 2022,Banned in Classrooms,"Stone, Nic",Clean Getaway,,,
North Carolina,Wilkes County School District,Administrator,May 2022,Banned in Classrooms,"Hernandez, Carlos",Sal and Gabi Break the Universe (Sal and Gabi Series),,,
Ohio,Hudson City Schools,Administrator,September 2021,Banned in Classrooms,San Francisco Writers' Grotto,642 Things to Write About,,,
Ohio,Hudson City Schools,Administrator,September 2021,Banned in Libraries and Classrooms,"Asano, Inio",A Girl on the Shore,,,
Ohio,Hudson City Schools,Administrator,September 2021,Banned Pending Investigation,"Kobabe, Maia",Gender Queer: A Memoir,,,
Ohio,Hudson City Schools,Administrator,September 2021,Banned Pending Investigation,"Evison, Jonathan",Lawn Boy,,,
Oklahoma,Bixby Public Schools,Administrator,June 2022,Banned in Libraries and Classrooms,"Curato, Mike",Flamer,,,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned in Classrooms,"Maas, Sarah J.",A Court of Frost and Starlight (A Court of Thorns and Roses Series),,,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned Pending Investigation,"Reynolds, Jason",All American Boys,"Kiely, Brendan",,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned Pending Investigation,"Glines, Abbi",Bad for You (Sea Breeze Series),,,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned Pending Investigation,"Oliver, Lauren",Before I Fall,,,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned in Libraries,"Sepetys, Ruta",Between Shades of Gray,,,
Oklahoma,Bristow Public Schools,Administrator,October 2021,Banned Pending Investigation,"Anaya, Rudolfo","Bless Me, Ultima",,,
